,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score
239,Post_240,Twitter,#Gaming,Video,Japan,2551247,384714,36284,18974,High,439972,0.1725,0.18667577071134234
240,Post_241,YouTube,#Viral,Shorts,India,920528,400658,58158,26810,High,485626,0.5276,0.5907305372568786
241,Post_242,YouTube,#Viral,Shorts,Japan,2846948,55585,27235,29699,Medium,112519,0.0395,0.04908905958240193
242,Post_243,Instagram,#Fashion,Shorts,UK,2801638,111973,60593,35663,Medium,208229,0.0743,0.0959517253835078
243,Post_244,TikTok,#Dance,Video,Canada,1556267,56055,12612,20474,Low,89141,0.0573,0.06538273959416989
244,Post_245,TikTok,#Viral,Post,Brazil,1828433,126683,82181,48618,Low,257482,0.1408,0.18576726628758067
245,Post_246,YouTube,#Dance,Post,UK,3988715,211316,4804,33837,Medium,249957,0.0627,0.06387044449152171
246,Post_247,TikTok,#Fashion,Video,Canada,3290858,250085,41283,20251,High,311619,0.0947,0.1072370792054838
247,Post_248,YouTube,#Viral,Tweet,USA,3703315,449350,54600,26510,Medium,530460,0.1432,0.15798278029279172
248,Post_249,TikTok,#Education,Post,Canada,506215,303740,98918,36904,Medium,439562,0.8683,1.0637377398931285
249,Post_250,YouTube,#Fitness,Post,Canada,762333,406861,79834,13785,Medium,500480,0.6565,0.7612342637666216
250,Post_251,Twitter,#Dance,Post,Brazil,3252738,420498,5811,2661,High,428970,0.1319,0.13366616063144343
251,Post_252,Instagram,#Fashion,Tweet,Germany,4080585,203708,22677,23693,Medium,250078,0.0613,0.06684213170415516
252,Post_253,TikTok,#Comedy,Tweet,Germany,1450112,409512,91982,9118,Medium,510612,0.3521,0.41554997131256066
253,Post_254,Twitter,#Gaming,Post,UK,2512592,418988,4122,18706,Low,441816,0.1758,0.1774812623776562
254,Post_255,TikTok,#Fitness,Video,Japan,3714148,291659,27722,28024,High,347405,0.0935,0.10099947551901539
255,Post_256,Twitter,#Challenge,Tweet,USA,2276898,337038,56049,13735,Medium,406822,0.1787,0.20329017812831318
256,Post_257,YouTube,#Challenge,Shorts,Australia,342675,493624,4168,35727,Low,533519,1.5569,1.5690873276428103
257,Post_258,Instagram,#Fitness,Post,Australia,2787914,198350,96753,45466,Medium,340569,0.1222,0.1568635187455567
258,Post_259,Instagram,#Comedy,Tweet,USA,893271,69359,66059,43386,Medium,178804,0.2002,0.2741195001293001
259,Post_260,YouTube,#Dance,Post,Japan,2061951,381908,33698,25476,High,441082,0.2139,0.2302576540373656
260,Post_261,Twitter,#Music,Reel,Canada,3823345,32222,64447,44453,High,141122,0.0369,0.05376679321379577
261,Post_262,Twitter,#Fitness,Live Stream,USA,4330038,118835,19134,27781,High,165750,0.0383,0.0426980086548894
262,Post_263,YouTube,#Fitness,Video,Canada,2714016,86422,85827,36320,High,208569,0.0768,0.10847246294789714
263,Post_264,Instagram,#Music,Tweet,Canada,4588770,448601,52948,32818,Medium,534367,0.1165,0.12798963556682946
264,Post_265,Instagram,#Tech,Video,Canada,485489,265199,14446,34447,Low,314092,0.647,0.6767156413430583
265,Post_266,YouTube,#Education,Post,UK,2688752,472554,2742,14495,Low,489791,0.1822,0.18318275541961476
266,Post_267,YouTube,#Comedy,Post,Brazil,2417512,154294,98184,18043,Medium,270521,0.1119,0.15251423777834403
267,Post_268,TikTok,#Comedy,Tweet,Japan,1612356,488560,75088,11999,Low,575647,0.357,0.4035926309078144
268,Post_269,Instagram,#Dance,Shorts,Japan,242459,366128,20712,22677,Medium,409517,1.689,1.7744402146342269
269,Post_270,Twitter,#Dance,Live Stream,UK,4041579,326486,69020,47705,High,443211,0.1097,0.12674031609922756
270,Post_271,Twitter,#Dance,Post,Canada,2214561,156292,18753,3643,Medium,178688,0.0807,0.0891558191442909
271,Post_272,YouTube,#Dance,Post,UK,2524440,262085,98352,37571,High,398008,0.1577,0.19662182503842437
272,Post_273,Instagram,#Viral,Reel,Canada,4675636,328475,4510,45120,Low,378105,0.0809,0.08183164814369638
273,Post_274,YouTube,#Tech,Live Stream,UK,1093553,43035,52724,29091,Low,124850,0.1142,0.16238261885797944
274,Post_275,Twitter,#Music,Tweet,Australia,2860355,157614,70326,47778,Medium,275718,0.0964,0.12097938892200444
275,Post_276,Twitter,#Fitness,Video,USA,4643597,200851,87149,35230,Low,323230,0.0696,0.0883752401425016
276,Post_277,Twitter,#Challenge,Reel,Brazil,4889936,142520,56142,26214,High,224876,0.046,0.05746864580640728
277,Post_278,TikTok,#Education,Reel,Japan,1483481,353517,41615,11414,Low,406546,0.274,0.30210093691796525
278,Post_279,Instagram,#Dance,Tweet,Germany,734933,421895,50675,12150,Medium,484720,0.6595,0.7284949784538183
279,Post_280,YouTube,#Fashion,Reel,Japan,4485712,464196,67958,45876,High,578030,0.1289,0.14401013707522908
280,Post_281,Twitter,#Comedy,Shorts,UK,1165962,105888,48384,47511,High,201783,0.1731,0.2145584504469271
281,Post_282,Twitter,#Gaming,Tweet,India,791211,251591,9900,36509,High,298000,0.3766,0.38915030251096105
282,Post_283,YouTube,#Dance,Post,UK,755921,275570,36739,37643,High,349952,0.4629,0.5115494873141505
283,Post_284,Instagram,#Fitness,Tweet,India,1966067,136472,63614,18304,Medium,218390,0.1111,0.14343560010925366
284,Post_285,Twitter,#Fashion,Tweet,Germany,3275624,455318,72364,39134,Medium,566816,0.173,0.19513228624530776
285,Post_286,Twitter,#Comedy,Live Stream,India,4914869,200375,2393,37178,Medium,239946,0.0488,0.04930731622755357
286,Post_287,Twitter,#Music,Tweet,Japan,694970,180020,88660,5645,High,274325,0.3947,0.5223031209980287
287,Post_288,YouTube,#Comedy,Tweet,Australia,2507996,317525,50404,25462,High,393391,0.1569,0.176952036606119
288,Post_289,Twitter,#Dance,Reel,USA,2122512,277831,95870,1487,High,375188,0.1768,0.22193419872302253
289,Post_290,Twitter,#Dance,Reel,USA,4445772,159466,75212,24528,Low,259206,0.0583,0.0752215813136616
290,Post_291,Instagram,#Education,Video,UK,495496,300566,97031,48197,Low,445794,0.8997,1.0955184300175986
291,Post_292,TikTok,#Challenge,Post,Germany,1035819,94853,68842,31836,Low,195531,0.1888,0.2552308849325992
292,Post_293,Twitter,#Comedy,Tweet,USA,424447,50456,76836,13951,High,141243,0.3328,0.5137955975657739
293,Post_294,TikTok,#Gaming,Shorts,Germany,3949831,495150,7915,2858,High,505923,0.1281,0.1300911355447866
294,Post_295,Instagram,#Tech,Reel,Canada,70424,392371,44740,10705,Low,447816,6.3589,6.994149721685789
295,Post_296,TikTok,#Fitness,Live Stream,India,4820393,44861,86973,46410,Medium,178244,0.037,0.05501978780568306
296,Post_297,TikTok,#Fashion,Reel,Canada,864256,437954,60063,46333,High,544350,0.6298,0.6993448700385071
297,Post_298,Instagram,#Comedy,Reel,Germany,1853392,232747,87334,27858,Medium,347939,0.1877,0.23485209820696323
298,Post_299,Twitter,#Challenge,Live Stream,Germany,4700334,65555,32126,13215,High,110896,0.0236,0.030428050432160778
299,Post_300,TikTok,#Education,Video,Brazil,4412697,108323,25130,6295,High,139748,0.0317,0.0373644508109213
300,Post_301,Instagram,#Education,Live Stream,Brazil,340950,127995,30856,14353,High,173204,0.508,0.5985041794984601
301,Post_302,TikTok,#Tech,Tweet,Japan,3763770,75074,87283,26590,Medium,188947,0.0502,0.07339183850235269
302,Post_303,Twitter,#Dance,Tweet,Japan,394485,373829,36151,12167,Low,422147,1.0701,1.161762804669379
303,Post_304,Twitter,#Viral,Live Stream,Australia,4250412,138828,47483,35614,High,221925,0.0522,0.0633839731301342
304,Post_305,Twitter,#Tech,Reel,UK,1722013,357734,70729,37238,High,465701,0.2704,0.3115133277158767
305,Post_306,Twitter,#Comedy,Video,Brazil,1359747,471796,85070,14073,High,570939,0.4199,0.4824493085846117
306,Post_307,YouTube,#Comedy,Tweet,Germany,3205182,109645,57308,13223,Medium,180176,0.0562,0.07409376441025814
307,Post_308,Instagram,#Education,Video,India,1333000,426321,26174,27048,Medium,479543,0.3597,0.37938259564891225
308,Post_309,Instagram,#Challenge,Post,UK,543708,19494,13359,8753,Low,41606,0.0765,0.10109286602367447
309,Post_310,TikTok,#Fitness,Shorts,Australia,2337694,429342,49196,28304,Medium,506842,0.2168,0.23785747835259877
310,Post_311,TikTok,#Comedy,Shorts,Brazil,1423060,44643,79715,20950,High,145308,0.1021,0.15812615068935956
311,Post_312,Twitter,#Comedy,Live Stream,Brazil,70463,81866,70328,42489,Low,194683,2.7629,3.7609951321970394
312,Post_313,TikTok,#Dance,Post,Brazil,245443,457409,42668,8442,Low,508519,2.0718,2.24568229690804
313,Post_314,TikTok,#Education,Tweet,Japan,2243003,67157,46609,10189,High,123955,0.0553,0.07604269811498246
314,Post_315,YouTube,#Comedy,Post,India,567506,90799,30845,11229,Medium,132873,0.2341,0.28848681776051704
315,Post_316,YouTube,#Music,Post,Japan,1345248,10364,16629,34324,Medium,61317,0.0456,0.05794173267680011
316,Post_317,Instagram,#Dance,Video,Canada,567122,489613,6414,13429,Low,509456,0.8983,0.9096279107493626
317,Post_318,Twitter,#Fitness,Video,UK,4719001,143216,93614,38476,Low,275306,0.0583,0.07817756342920885
318,Post_319,TikTok,#Gaming,Tweet,UK,1357286,485410,96395,177,High,581982,0.4288,0.4998040206706619
319,Post_320,Twitter,#Fashion,Tweet,India,2298278,202870,25710,3153,Low,231733,0.1008,0.11201560472666927
320,Post_321,TikTok,#Challenge,Post,Brazil,436487,440596,28677,23094,Medium,492367,1.128,1.1937216915967714
321,Post_322,YouTube,#Fashion,Post,Brazil,2824208,151603,30104,8914,High,190621,0.0675,0.07815465433140902
322,Post_323,Twitter,#Gaming,Tweet,Germany,2517906,254149,3970,17586,Medium,275705,0.1095,0.11107444042787935
323,Post_324,TikTok,#Challenge,Tweet,Japan,1070510,29674,53802,4514,High,87990,0.0822,0.13245275616295038
324,Post_325,TikTok,#Comedy,Tweet,UK,3369227,130484,70848,12010,Medium,213342,0.0633,0.08434872449971462
325,Post_326,TikTok,#Fitness,Video,USA,2580238,118495,10621,34440,Medium,163556,0.0634,0.06750423798114748
326,Post_327,TikTok,#Comedy,Live Stream,Japan,1094116,301730,23651,29582,High,354963,0.3244,0.346045574692263
327,Post_328,YouTube,#Music,Reel,UK,3107277,201634,7994,4367,High,213995,0.0689,0.0714416513236509
328,Post_329,Instagram,#Tech,Video,Canada,3502729,423463,33243,17585,Medium,474291,0.1354,0.14489673623052196
329,Post_330,YouTube,#Tech,Tweet,Brazil,3073848,306268,94923,45513,Medium,446704,0.1453,0.17620487415122674
330,Post_331,TikTok,#Comedy,Tweet,Japan,2092377,158177,72216,47525,High,277918,0.1328,0.167337912813991
331,Post_332,YouTube,#Education,Post,USA,4530257,474798,91950,40024,High,606772,0.1339,0.15423451693800153
332,Post_333,TikTok,#Tech,Live Stream,Japan,4297874,462449,15517,44021,Medium,521987,0.1215,0.12506276358962595
333,Post_334,TikTok,#Comedy,Post,Australia,2847461,439633,17966,47276,Medium,504875,0.1773,0.18361656226371495
334,Post_335,Instagram,#Viral,Video,Canada,4096574,225112,53015,15291,Low,293418,0.0716,0.08456651826623905
335,Post_336,Twitter,#Fitness,Reel,Brazil,3708615,239914,45200,8352,Low,293466,0.0791,0.09131872680232378
336,Post_337,TikTok,#Music,Reel,India,4047898,375210,72728,40390,Medium,488328,0.1206,0.1386042830130601
337,Post_338,Twitter,#Comedy,Reel,Brazil,2676484,97672,26461,49856,High,173989,0.065,0.07489303130524973
338,Post_339,Instagram,#Education,Video,Canada,961039,320162,73066,32,Low,393260,0.4092,0.4852310884365775
339,Post_340,Twitter,#Fashion,Tweet,Canada,3806052,336179,69578,32549,Medium,438306,0.1152,0.13344116160262656
340,Post_341,TikTok,#Viral,Tweet,Australia,2277888,10022,63720,49788,Low,123530,0.0542,0.08220333923353562
341,Post_342,Instagram,#Viral,Tweet,UK,3850711,419814,14656,45277,Low,479747,0.1246,0.12839265268154373
342,Post_343,Twitter,#Tech,Shorts,Germany,1675122,177756,68407,36886,Medium,283049,0.169,0.20980919598691916
343,Post_344,Instagram,#Challenge,Video,Canada,121735,293092,98179,41884,Low,433155,3.5582,4.364677372982298
344,Post_345,Instagram,#Music,Reel,Australia,423362,110690,51877,22816,High,185383,0.4379,0.5604187432976979
345,Post_346,Twitter,#Challenge,Shorts,Australia,2902262,99211,30845,37170,Medium,167226,0.0576,0.06824711208016368
346,Post_347,YouTube,#Challenge,Post,Brazil,1670715,304208,67487,36984,High,408679,0.2446,0.28500731722645695
347,Post_348,YouTube,#Fitness,Tweet,Brazil,3577708,6650,74312,12776,Low,93738,0.0262,0.04697141298283706
348,Post_349,Twitter,#Comedy,Post,Australia,4157406,52815,89361,25431,Medium,167607,0.0403,0.061809695757402576
349,Post_350,TikTok,#Comedy,Post,Brazil,4955860,204064,19359,46500,Medium,269923,0.0545,0.05837170541540721
350,Post_351,TikTok,#Tech,Post,USA,3562055,211324,22318,48831,Low,282473,0.0793,0.08556605667234223
351,Post_352,YouTube,#Fashion,Post,Canada,4443444,329468,67869,13843,Medium,411180,0.0925,0.10781029309697612
352,Post_353,TikTok,#Comedy,Video,UK,377149,207589,13408,15058,High,236055,0.6259,0.6614441507202724
353,Post_354,YouTube,#Tech,Live Stream,USA,2711504,428947,52195,4775,High,485917,0.1792,0.19845517469271667
354,Post_355,YouTube,#Challenge,Live Stream,Australia,429918,121461,7858,29359,Low,158678,0.3691,0.38736689322149803
355,Post_356,YouTube,#Gaming,Live Stream,Germany,4023574,127139,4948,42147,Medium,174234,0.0433,0.04453304450222613
356,Post_357,TikTok,#Gaming,Tweet,Brazil,3106083,104414,65393,39972,High,209779,0.0675,0.08859132225378395
357,Post_358,Twitter,#Viral,Shorts,UK,374765,370936,46890,10055,Low,427881,1.1417,1.2668498925993623
358,Post_359,Instagram,#Tech,Post,Brazil,3573199,332761,15013,41115,Low,388889,0.1088,0.1130365255335625
359,Post_360,YouTube,#Education,Post,Brazil,1772657,333017,23933,28501,Low,385451,0.2174,0.23094371894844856
360,Post_361,YouTube,#Gaming,Post,UK,3559212,54955,38056,8025,High,101036,0.0284,0.039079436684299786
361,Post_362,TikTok,#Education,Live Stream,Germany,147632,19332,644,49459,Low,69435,0.4703,0.47468705971605074
362,Post_363,Instagram,#Challenge,Post,Japan,258238,465551,15136,48715,Low,529402,2.0501,2.1086671984758247
363,Post_364,TikTok,#Dance,Video,Germany,4133077,402734,72073,18629,Medium,493436,0.1194,0.13682517891633764
364,Post_365,Twitter,#Challenge,Shorts,India,3128393,105546,30995,41182,Medium,177723,0.0568,0.06671732100154935
365,Post_366,Instagram,#Music,Tweet,Australia,1568970,253002,46733,33534,Medium,333269,0.2124,0.2421983849276914
366,Post_367,Instagram,#Education,Live Stream,UK,464742,267582,36900,25379,High,329861,0.7098,0.7891711960614707
367,Post_368,TikTok,#Fitness,Video,Germany,2014353,461968,86514,36689,High,585171,0.2905,0.33344949966564946
368,Post_369,Instagram,#Dance,Tweet,UK,2177286,201616,27274,22357,High,251247,0.1154,0.12792118260990976
369,Post_370,TikTok,#Viral,Tweet,Germany,4338397,139678,73551,14788,Medium,228017,0.0526,0.06951138865345886
370,Post_371,Instagram,#Gaming,Video,India,4659521,103924,29063,38288,Medium,171275,0.0368,0.04299540660939182
371,Post_372,YouTube,#Challenge,Tweet,Australia,2893640,20284,70366,14181,High,104831,0.0362,0.060545541255995906
372,Post_373,TikTok,#Comedy,Post,Germany,2815469,426113,93461,42629,Medium,562203,0.1997,0.23287914020719105
373,Post_374,Instagram,#Viral,Tweet,USA,3031527,384860,45831,37574,High,468265,0.1545,0.16958318365628938
374,Post_375,Instagram,#Challenge,Tweet,Germany,4655360,225104,99715,47565,Low,372384,0.08,0.10140977282100633
375,Post_376,YouTube,#Viral,Post,Australia,1850613,125819,12927,41305,Medium,180051,0.0973,0.10427787981603934
376,Post_377,TikTok,#Gaming,Tweet,Germany,2210593,351628,3482,3706,High,358816,0.1623,0.16389177021731274
377,Post_378,Twitter,#Education,Tweet,Canada,2511011,219874,52071,723,High,272668,0.1086,0.12932599658066013
378,Post_379,Twitter,#Comedy,Reel,USA,4904231,448526,39996,15900,Medium,504422,0.1029,0.11100986066928739
379,Post_380,YouTube,#Tech,Tweet,Japan,630739,396267,48676,22034,Low,466977,0.7404,0.817537840533089
380,Post_381,TikTok,#Gaming,Tweet,India,1572385,2798,3479,39467,Low,45744,0.0291,0.03130467410971231
381,Post_382,Instagram,#Dance,Shorts,USA,871802,491525,45339,23004,Medium,559868,0.6422,0.6942023532866408
382,Post_383,YouTube,#Tech,Reel,USA,3044031,327478,80291,4748,Low,412517,0.1355,0.1618932264487451
383,Post_384,Twitter,#Comedy,Live Stream,UK,3432762,386123,50354,18115,High,454592,0.1324,0.1470961284237008
384,Post_385,Twitter,#Tech,Reel,Germany,2145559,469691,78098,14666,Medium,562455,0.2621,0.29854830372877184
385,Post_386,Twitter,#Dance,Post,Australia,2064776,387203,7684,5608,Low,400495,0.194,0.19768681929662105
386,Post_387,YouTube,#Viral,Post,Australia,354702,364531,95192,539,High,460262,1.2976,1.565973690590975
387,Post_388,Instagram,#Tech,Post,Japan,665740,389852,99285,3432,Medium,492569,0.7399,0.8890167332592304
388,Post_389,Instagram,#Fitness,Shorts,Japan,4582997,440332,73379,85,Low,513796,0.1121,0.12812031079226105
389,Post_390,YouTube,#Education,Tweet,Germany,1392163,267737,59937,27304,Medium,354978,0.255,0.2980362213332778
390,Post_391,YouTube,#Dance,Post,Australia,2183312,333767,32881,29602,High,396250,0.1815,0.19655047011146368
391,Post_392,Instagram,#Music,Shorts,Canada,2267018,137209,75303,31685,Low,244197,0.1077,0.14093403757711673
392,Post_393,Twitter,#Viral,Tweet,Brazil,1513659,130934,94962,3519,Low,229415,0.1516,0.21429991827749842
393,Post_394,Twitter,#Fashion,Live Stream,Australia,3267376,243498,80458,44516,Low,368472,0.1128,0.13739771608777196
394,Post_395,TikTok,#Challenge,Shorts,USA,2127779,176918,38776,18345,Low,234039,0.11,0.1282158532441574
395,Post_396,Instagram,#Fashion,Live Stream,Canada,4151557,244562,87770,44396,Low,376728,0.0907,0.11188525172603916
396,Post_397,Twitter,#Gaming,Reel,Germany,360483,165482,18721,24681,High,208884,0.5795,0.6313889975394124
397,Post_398,YouTube,#Challenge,Shorts,USA,4987250,423644,6076,26739,Medium,456459,0.0915,0.09274349591458218
398,Post_399,YouTube,#Challenge,Reel,Australia,2612254,196077,21722,26238,High,244037,0.0934,0.10173551270282293
399,Post_400,Instagram,#Education,Shorts,Brazil,378823,448944,80149,42580,Low,571673,1.5091,1.7206505412818123
400,Post_401,TikTok,#Fitness,Shorts,Germany,4968911,151416,16628,7048,Medium,175092,0.0352,0.03858390701705062
401,Post_402,Twitter,#Education,Reel,India,2319248,419303,18861,44765,Low,482929,0.2082,0.21635892323718722
402,Post_403,Instagram,#Challenge,Live Stream,Australia,901819,73906,1462,12876,Low,88244,0.0979,0.09947228878522187
403,Post_404,Instagram,#Education,Live Stream,UK,1924813,188326,41895,37760,Medium,267981,0.1392,0.16099018450103983
404,Post_405,Twitter,#Fitness,Tweet,Germany,1779685,337898,22528,24827,Medium,385253,0.2165,0.229130997901314
405,Post_406,Instagram,#Education,Live Stream,Canada,166638,52495,86474,5523,Low,144492,0.8671,1.3860343979164416
406,Post_407,Twitter,#Education,Video,USA,4952299,149289,67652,13777,Medium,230718,0.0466,0.06024878546307483
407,Post_408,Instagram,#Viral,Shorts,Brazil,908633,408446,85164,12149,High,505759,0.5566,0.6503428777075013
408,Post_409,YouTube,#Education,Video,Brazil,4687224,1635,16037,48614,Medium,66286,0.0141,0.017563274125580515
409,Post_410,YouTube,#Comedy,Shorts,Australia,2758571,17789,36088,39138,Low,93015,0.0337,0.046800680497257455
410,Post_411,Twitter,#Music,Tweet,Canada,253934,269239,27213,864,Medium,297316,1.1708,1.2780053084659793
411,Post_412,YouTube,#Dance,Tweet,Canada,3230389,297140,22102,29483,Low,348725,0.108,0.11479329579193094
412,Post_413,YouTube,#Tech,Tweet,UK,3448262,15538,92514,38006,Low,146058,0.0424,0.06918615812835567
413,Post_414,TikTok,#Music,Live Stream,UK,3739590,227858,13222,41021,Medium,282101,0.0754,0.07897202634513409
414,Post_415,YouTube,#Music,Video,UK,2520922,74513,3987,22252,High,100752,0.04,0.04154789398481984
